x,y,z,u,v,w_FE,sigma
1.0,7.0,0.0,0.0007809166210512103,0.010234156745254975,0.0001355895792788689,1
0.5,7.0,0.0,0.0010087133687980282,0.010243591129286782,0.00014749295355180736,1
-1.0,7.0,0.0,0.0015670334825090093,0.010283059915322985,0.00025876886521543704,1
-0.5,7.0,0.0,0.0013532377320962196,0.01027999309066794,0.00020416912447812082,1
0.6339745962155461,6.633974596215545,0.0,0.0008712163847503935,0.009751910622100292,0.00020268389153692878,1
0.0,7.0,0.0,0.0011831600774717147,0.010261584843291052,0.00017392784554916762,1
1.0,6.5,0.0,0.0006333752163339699,0.009496536415929057,0.0001986484697018687,1
-0.6339745962155465,6.633974596215545,0.0,0.0014589880996872813,0.009823757260991819,0.00027108994338407905,1
0.2306624327025943,6.578151847792412,0.0,0.0010649900417712774,0.009742801475981524,0.00023151801085005347,1
-1.0,6.5,0.0,0.0016642399355689982,0.009620548675596308,0.0003171178600706341,1
-0.2490558517600352,6.577292096379068,0.0,0.0012812272174417964,0.009765988651953243,0.0002538937380323227,1
0.5382005715064118,6.191640160733744,0.0,0.0008270075500817213,0.009153168982871395,0.00026639539031021226,1
1.0,6.0,0.0,0.0005197175958653258,0.008787907594753038,0.00026216208648931053,1
-0.5300432691105783,6.209402504672855,0.0,0.001440167469737952,0.009262586385151143,0.000328246560387173,1
-0.01229653783439488,6.178392786804906,0.0,0.001146663853124285,0.009212473650477244,0.0003036563343299064,1
-1.0,6.0,0.0,0.001705373537867477,0.008967734887750028,0.00038192712035407345,1
0.2270431528515333,5.710336427286295,0.0,0.0009500973932427906,0.008486450849182448,0.00034162060648040393,1
0.6664462044931447,5.730395317604007,0.0,0.0006819413461360945,0.008447617200685128,0.0003111398328474218,1
1.0,5.5,0.0,0.00044807846303260794,0.008057766725115212,0.0003143096053838696,1
-0.2242424280847164,5.854495338957316,0.0,0.0012477559560677273,0.008741165181024054,0.00035466988030681453,1
-0.5907334698793538,5.721662714353165,0.0,0.0014613487534101198,0.008565067648349998,0.0003904284472105827,1
-1.0,5.5,0.0,0.0016823042274115934,0.008276880965903784,0.00043344057446915025,1
