x,y,z,u,v,w_FE,sigma
10.0,0.0,0.0,-0.0012000000000000001,-0.012,0.0,1
9.633974596215559,0.3660254037844402,0.0,-0.0015862441769719923,-0.011567593068582342,8.77436462822678e-05,1
9.5,0.0,0.0,-0.0012000000000000001,-0.012,0.0,1
10.0,0.5,0.0,-0.0025315658946647754,-0.010694935325485848,9.293068070159147e-05,1
9.25467559824487,0.400983722371488,0.0,-0.0013913456509193776,-0.01166801347199673,2.91848111861566e-05,1
9.521396737744517,0.7828118061189917,0.0,-0.0022586780668703886,-0.010721291851054887,1.642411224209687e-05,1
9.0,0.0,0.0,-0.0012000000000000001,-0.012,0.0,1
10.0,1.0,0.0,-0.003587514975362451,-0.009197306799166638,2.9858653113569745e-05,1
9.067001304465473,0.7497387688667247,0.0,-0.0017561063738887298,-0.011247579940244678,2.5563330887966955e-05,1
8.731243898931995,0.4692819099406025,0.0,-0.0013132660414472929,-0.011722283419371331,3.444386375547727e-05,1
9.571519695105163,1.279012518549322,0.0,-0.0034773916151302417,-0.00931958325367021,1.5118343485691743e-05,1
8.5,0.0,0.0,-0.0012000000000000001,-0.012,0.0,1
9.115550271795264,1.158207193061171,0.0,-0.0024450129950915295,-0.01043972154123863,1.902973284324178e-05,1
10.0,1.5,0.0,-0.005088088986981221,-0.0075481915824695866,2.764109011241992e-05,1
8.712140015610718,0.9374092128413682,0.0,-0.0017047222783834301,-0.011200596994732779,1.7374379112679482e-05,1
8.372073632420292,0.7696903450118127,0.0,-0.0014038173148189952,-0.011546902245649134,1.9469398281181272e-05,1
8.205761043397324,0.4014362842930268,0.0,-0.001257370936372289,-0.011804377586570693,2.6758296378009774e-05,1
8.0,0.0,0.0,-0.0012000000000000001,-0.012,0.0,1
9.557523743969114,1.771394102867546,0.0,-0.005033345593514072,-0.007882483775551383,2.3658507822666902e-05,1
9.07789001838561,1.63719920874812,0.0,-0.0035460941532320972,-0.009361201359887163,2.5298839559359795e-05,1
8.275645888758229,1.132760892020857,0.0,-0.0016156564263359464,-0.011261419996158928,-2.7471811647030674e-05,1
8.685513297839753,1.375176180822828,0.0,-0.0023310329729941998,-0.010513639797336606,-1.0870857755449767e-05,1
