x,y,z,u,v,w,sigma
-3.0,10.0,0.0,0.0009000000000000004,0.009000000000000005,0.0,1
-2.705627203079511,9.705627203079512,0.0,0.0009406255230158758,0.00898838639238334,1.1728331487344263e-06,1
3.0,10.0,0.0,0.0009000000000000004,0.009000000000000005,0.0,1
-3.0,9.5,0.0,0.0009657036308945738,0.008969482425652195,-5.686191486042131e-07,1
-2.5,10.0,0.0,0.0009000000000000004,0.009000000000000005,0.0,1
2.705627203079456,9.705627203079455,0.0,0.0008596542176928037,0.008989223992622756,1.3620003018381533e-06,1
3.000000000000039,9.0,0.0,0.0008118052277279145,0.008968336064546873,-9.578984151048364e-06,1
3.0,9.5,0.0,0.0008336042163319987,0.00896914183359015,-2.2440309834891324e-07,1
2.613728664340844,9.337955421336805,0.0,0.0008198363190656378,0.008976825091236755,-3.2940975651745514e-06,1
-2.999999999999961,9.0,0.0,0.000988243741795922,0.008967271593488929,-5.449560428075273e-06,1
2.5,10.0,0.0,0.0009000000000000004,0.009000000000000005,0.0,1
-2.619522633418714,9.341848834834348,0.0,0.0009804728175575232,0.008976650818838736,-8.471609465568497e-08,1
2.554958132087404,8.949855824363654,0.0,0.0008100716021975702,0.008972595745871748,-9.996662757706452e-06,1
-2.554958132087338,8.94985582436364,0.0,0.0009887130792401414,0.008972865989522317,-2.0246994297716002e-06,1
-2.262719149268844,9.654107823937615,0.0,0.0009551918983427241,0.008979920828643463,3.1599654069479064e-06,1
2.279483262222528,9.640362259512592,0.0,0.000844129415950001,0.008980778500578823,1.9636591315011335e-06,1
2.171786650878199,9.21081466009053,0.0,0.0008030554498263153,0.008951591421186456,-6.2723852390282805e-06,1
-2.206550465345473,9.234175141075777,0.0,0.0009947390826050896,0.008954580772645389,1.9055906636502957e-06,1
-2.0,10.0,0.0,0.0009000000000000004,0.009000000000000005,0.0,1
2.0,10.0,0.0,0.0009000000000000004,0.009000000000000005,0.0,1
2.132232521764909,8.80193773580485,0.0,0.0008082363239909254,0.00893166242732494,-2.092840865094919e-05,1
-2.132232521764859,8.801937735804826,0.0,0.0009926472346425837,0.008928340782107318,1.8027896814011996e-06,1
1.756516884370739,9.53720207822975,0.0,0.0008218628087080063,0.00894412824618673,9.468564724155005e-07,1
-1.761471001143455,9.51807306327295,0.0,0.0009822499244431565,0.0089401312157885,6.3042228036853025e-06,1
-1.5,10.0,0.0,0.0009000000000000004,0.009000000000000005,0.0,1
1.5,10.0,0.0,0.0009000000000000004,0.009000000000000005,0.0,1
1.241293335610627,9.63600752674666,0.0,0.000841623995810653,0.008927618624036434,4.873332445816401e-06,1
1.0,10.0,0.0,0.0009000000000000004,0.009000000000000005,0.0,1
0.5,10.0,0.0,0.0009000000000000004,0.009000000000000005,0.0,1
0.7345442339681121,9.591090997222025,0.0,0.0008558949599716721,0.00889272034881042,7.942421660467379e-06,1
-1.249999999999998,9.56698729810778,0.0,0.0009673111495744998,0.008912035522442916,8.918918245924128e-06,1
-1.0,10.0,0.0,0.0009000000000000004,0.009000000000000005,0.0,1
0.2466421877501297,9.60047499643581,0.0,0.0008856709316760031,0.008882398109642146,1.046915487524799e-05,1
