x,y,z,u,v,w,sigma
-3.0,10.0,0.0,0.0010200000000000005,0.010200000000000004,0.0,1
-2.705627203079511,9.705627203079512,0.0,0.001062151948992931,0.01018796591383603,1.1022685263352787e-06,1
3.0,10.0,0.0,0.0010200000000000005,0.010200000000000004,0.0,1
-3.0,9.5,0.0,0.001088217752177993,0.01016833362569817,-8.280252589437955e-07,1
-2.5,10.0,0.0,0.0010200000000000005,0.010200000000000004,0.0,1
2.705627203079456,9.705627203079455,0.0,0.0009781474513028277,0.010188810063950095,1.3866523423759648e-06,1
3.000000000000039,9.0,0.0,0.000928412730177203,0.010167078182978326,-1.0147645134189694e-05,1
3.0,9.5,0.0,0.0009510861983726866,0.010167936230620197,-2.7708687429167473e-07,1
2.613728664340844,9.337955421336805,0.0,0.0009368022605365592,0.010175909978972822,-3.55141256291051e-06,1
-2.999999999999961,9.0,0.0,0.0011116766208362262,0.010166037625648525,-6.533718260092044e-06,1
2.5,10.0,0.0,0.0010200000000000005,0.010200000000000004,0.0,1
-2.619522633418714,9.341848834834348,0.0,0.0011035519611530126,0.010175798892642056,-5.910565290876752e-07,1
2.554958132087404,8.949855824363654,0.0,0.0009266005614411906,0.010171494439713543,-1.0672274844219595e-05,1
-2.554958132087338,8.94985582436364,0.0,0.0011121754356769756,0.010171867398942831,-3.1834679410584107e-06,1
-2.262719149268844,9.654107823937615,0.0,0.0010772225984735945,0.010179210461285558,3.1130936557924928e-06,1
2.279483262222528,9.640362259512592,0.0,0.000962093321088488,0.010180054993813433,1.9742297899305708e-06,1
2.171786650878199,9.21081466009053,0.0,0.0009194104391201572,0.010149739647857255,-6.760640810967703e-06,1
-2.206550465345473,9.234175141075777,0.0,0.0011183612896245568,0.010152871360482332,1.2687954094798342e-06,1
-2.0,10.0,0.0,0.0010200000000000005,0.010200000000000004,0.0,1
2.0,10.0,0.0,0.0010200000000000005,0.010200000000000004,0.0,1
2.132232521764909,8.80193773580485,0.0,0.0009244933255404324,0.010128956641525428,-2.2175341356898694e-05,1
-2.132232521764859,8.801937735804826,0.0,0.0011164427889012955,0.010125582419371754,2.8488414739207874e-07,1
1.756516884370739,9.53720207822975,0.0,0.0009391121213084863,0.010142159978529674,8.205472497951311e-07,1
