x,y,z,u,v,w,sigma
-3.0,10.0,0.0,0.0022200000000000015,0.022200000000000015,0.0,1
-2.705627203079511,9.705627203079512,0.0,0.0022711571293025173,0.022185038108439522,1.1932176365113687e-06,1
3.0,10.0,0.0,0.0022200000000000015,0.022200000000000015,0.0,1
-3.0,9.5,0.0,0.002303395773112686,0.02216061900004859,-1.3343761727287927e-06,1
-2.5,10.0,0.0,0.0022200000000000015,0.022200000000000015,0.0,1
2.705627203079456,9.705627203079455,0.0,0.002169340371931528,0.02218621421465101,1.4142431989938688e-06,1
3.000000000000039,9.0,0.0,0.0021075792581870356,0.022158893819087165,-1.4296247565678844e-05,1
3.0,9.5,0.0,0.002136034312563288,0.022160349712123946,-8.651632405014026e-07,1
2.613728664340844,9.337955421336805,0.0,0.0021186358287600755,0.02217007749057245,-5.456849125064816e-06,1
-2.999999999999961,9.0,0.0,0.002333000383899263,0.022157304095339073,-9.423764116953664e-06,1
2.5,10.0,0.0,0.0022200000000000015,0.022200000000000015,0.0,1
-2.619522633418714,9.341848834834348,0.0,0.0023221229717569594,0.022169761120513165,-1.5595539974805946e-06,1
2.554958132087404,8.949855824363654,0.0,0.0021051150963907936,0.022164349779209832,-1.5475519204154205e-05,1
-2.554958132087338,8.94985582436364,0.0,0.0023338981887977505,0.022164597534997207,-5.730674352484807e-06,1
-2.262719149268844,9.654107823937615,0.0,0.0022888542344617745,0.022174592887981057,3.5040141121133616e-06,1
2.279483262222528,9.640362259512592,0.0,0.0021505437500037704,0.02217572557662413,1.9241978748164032e-06,1
2.171786650878199,9.21081466009053,0.0,0.0020976373660094192,0.02213861169834261,-9.985451996425013e-06,1
-2.206550465345473,9.234175141075777,0.0,0.002340169908292542,0.02214184558522643,3.1984608646938e-07,1
-2.0,10.0,0.0,0.0022200000000000015,0.022200000000000015,0.0,1
2.0,10.0,0.0,0.0022200000000000015,0.022200000000000015,0.0,1
2.132232521764909,8.80193773580485,0.0,0.002099429957280009,0.0221123809965171,-3.01639398861355e-05,1
-2.132232521764859,8.801937735804826,0.0,0.0023415643845174777,0.022108112889511627,-2.3321970391026132e-06,1
1.756516884370739,9.53720207822975,0.0,0.002124153405891521,0.022131605515701036,1.1634230432378233e-07,1
-1.761471001143455,9.51807306327295,0.0,0.0023211827260081006,0.02212622240267491,6.769556066035688e-06,1
-1.5,10.0,0.0,0.0022200000000000015,0.022200000000000015,0.0,1
1.5,10.0,0.0,0.0022200000000000015,0.022200000000000015,0.0,1
1.241293335610627,9.63600752674666,0.0,0.002149425953396196,0.022113840624123228,4.797984190561758e-06,1
1.0,10.0,0.0,0.0022200000000000015,0.022200000000000015,0.0,1
0.5,10.0,0.0,0.0022200000000000015,0.022200000000000015,0.0,1
0.7345442339681121,9.591090997222025,0.0,0.0021668755293559497,0.022074111026202645,7.96626958652633e-06,1
-1.249999999999998,9.56698729810778,0.0,0.0023015515552188078,0.022094471404869417,9.754985557687895e-06,1
-1.0,10.0,0.0,0.0022200000000000015,0.022200000000000015,0.0,1
