x,y,z,u,v,w,sigma
-3.0,10.0,0.0,0.00017999999999999998,0.0018,0.0,1
-2.705627203079511,9.705627203079512,0.0,0.00019304355947038907,0.001796284930250448,3.9643359547841107e-07,1
3.0,10.0,0.0,0.00017999999999999998,0.0018,0.0,1
-3.0,9.5,0.0,0.00020105470114096727,0.0017902566988048753,-1.3869107018611182e-07,1
-2.5,10.0,0.0,0.00017999999999999998,0.0018,0.0,1
2.705627203079456,9.705627203079455,0.0,0.00016676674461740698,0.0017964590427507457,4.5883165127892466e-07,1
3.000000000000039,9.0,0.0,0.0001512251767720076,0.0017896671862752684,-3.0553643774053293e-06,1
3.0,9.5,0.0,0.0001582476385035315,0.001789906715061723,-5.476525786392714e-08,1
2.613728664340844,9.337955421336805,0.0,0.0001537563267480967,0.0017923655279676977,-1.0294566320491583e-06,1
-2.999999999999961,9.0,0.0,0.00020818674572530997,0.0017895786943483356,-1.5741076378163214e-06,1
2.5,10.0,0.0,0.00017999999999999998,0.0018,0.0,1
-2.619522633418714,9.341848834834348,0.0,0.00020578246220545807,0.0017925284900786697,6.975280339257415e-08,1
2.554958132087404,8.949855824363654,0.0,0.0001506861149865545,0.0017909583592498072,-3.1680979976324397e-06,1
-2.554958132087338,8.94985582436364,0.0,0.00020831135001485592,0.001791322985780992,-4.3568543855977964e-07,1
-2.262719149268844,9.654107823937615,0.0,0.00019775085267915684,0.0017935334311801067,1.0436922562830387e-06,1
2.279483262222528,9.640362259512592,0.0,0.00016166909008296108,0.0017936317401613146,6.727826983054289e-07,1
2.171786650878199,9.21081466009053,0.0,0.00014828908157250297,0.0017839259336886665,-1.9701175477877485e-06,1
-2.206550465345473,9.234175141075777,0.0,0.00021034632640569358,0.0017853962520117882,7.443928807692499e-07,1
-2.0,10.0,0.0,0.00017999999999999998,0.0018,0.0,1
2.0,10.0,0.0,0.00017999999999999998,0.0018,0.0,1
2.132232521764909,8.80193773580485,0.0,0.000150217506215465,0.0017772764983707626,-6.687932466056207e-06,1
-2.132232521764859,8.801937735804826,0.0,0.00020939289080869092,0.0017769439033507,8.997812520317299e-07,1
1.756516884370739,9.53720207822975,0.0,0.00015441642145744505,0.0017814280893186573,3.6323652232510204e-07,1
-1.761471001143455,9.51807306327295,0.0,0.00020649995289921154,0.0017806118706175146,2.0782652181046927e-06,1
-1.5,10.0,0.0,0.00017999999999999998,0.0018,0.0,1
1.5,10.0,0.0,0.00017999999999999998,0.0018,0.0,1
1.241293335610627,9.63600752674666,0.0,0.00016101938460711464,0.001776003780492274,1.6501646217611328e-06,1
1.0,10.0,0.0,0.00017999999999999998,0.0018,0.0,1
0.5,10.0,0.0,0.00017999999999999998,0.0018,0.0,1
0.7345442339681121,9.591090997222025,0.0,0.00016584323650571913,0.001764665403141804,2.66338014473935e-06,1
-1.249999999999998,9.56698729810778,0.0,0.00020170826156410587,0.0017714233628569598,2.932884145121879e-06,1
-1.0,10.0,0.0,0.00017999999999999998,0.0018,0.0,1
0.2466421877501297,9.60047499643581,0.0,0.00017551760931395488,0.0017614915543731806,3.4929206439883656e-06,1
0.0,10.0,0.0,0.00017999999999999998,0.0018,0.0,1
1.752245089443082,9.015123540357312,0.0,0.00014288136999124834,0.0017598402130686972,-5.125382853759508e-06,1
-1.762520751735079,8.990231415710547,0.0,0.00021634453689050364,0.0017592738257779315,1.703228919872558e-06,1
-0.5,10.0,0.0,0.00017999999999999998,0.0018,0.0,1
1.75302039628255,8.563662964936073,0.0,0.0001475017042779872,0.0017427129135260504,-1.0570545738871773e-05,1
-0.25,9.56698729810778,0.0,0.00018477009514084166,0.0017564357980455387,5.146892871256856e-06,1
1.371586450273886,9.220247197278944,0.0,0.00014773216525405886,0.0017481469038479543,-3.022930903448662e-06,1
0.9366672998779659,9.181296958320065,0.0,0.00015226495278510504,0.001726987923089269,-1.9246486078990285e-06,1
-0.7340881830743187,9.524481469615445,0.0,0.0001961042485782959,0.001757918844697292,5.167422293261307e-06,1
-1.753020396282515,8.563662964936047,0.0,0.0002102990882878255,0.001744023542616368,2.621593184843419e-06,1
-1.379638266864386,9.172183754417809,0.0,0.00021301561668448954,0.0017459379339515556,2.4104215110568766e-06,1
0.4960617429706895,9.14433703086679,0.0,0.0001637319662805343,0.0017097404445960036,5.376882512533411e-07,1
1.288993041840916,8.750246572330042,0.0,0.00014117904149799865,0.0017043297710830658,-6.249614073179922e-06,1
0.01465259732046986,9.277530006654665,0.0,0.00017934571144096335,0.0017217301715482603,4.207931278741623e-06,1
-1.304705925295795,8.689131099040694,0.0,0.00021650450714892432,0.001702733589197322,4.1753777119497645e-06,1
-0.9800504463509667,9.083424676023746,0.0,0.00020983129038262553,0.0017190245753957853,4.265810104661175e-06,1
0.8448285997179408,8.749130526981105,0.0,0.00015165990802976158,0.001672910224878184,-3.27193293559612e-06,1
1.436337035063951,8.246979603717481,0.0,0.00014665881976840667,0.0016806284926783027,-7.638139086863238e-06,1
0.07057281456005526,8.89191850097351,0.0,0.00017674567144498592,0.0016719813655221465,3.6097537426496504e-06,1
-0.4160676094377727,9.073989907224089,0.0,0.00019346939468598185,0.0017004494380246417,5.9837657920288125e-06,1
0.4504283371524513,8.758077878428786,0.0,0.00016386421799950842,0.0016582463482401534,1.7860281526026344e-07,1
-1.43633703506393,8.246979603717454,0.0,0.00020931445843923056,0.0016824394757207447,9.00733588199431e-06,1
