x,y,z,u,v,w,sigma
-3.0,10.0,0.0,0.00024,0.0024,0.0,1
-2.705627203079511,9.705627203079512,0.0,0.00025739141262718545,0.002395046573667264,5.285781273045453e-07,1
3.0,10.0,0.0,0.00024,0.0024,0.0,1
-3.0,9.5,0.0,0.0002680729348546231,0.0023870089317398336,-1.849214269148212e-07,1
-2.5,10.0,0.0,0.00024,0.0024,0.0,1
2.705627203079456,9.705627203079455,0.0,0.00022235565948987602,0.0023952787236676608,6.117755350385638e-07,1
3.000000000000039,9.0,0.0,0.00020163356902934353,0.002386222915033691,-4.073819169873784e-06,1
3.0,9.5,0.0,0.00021099685133804205,0.0023865422867489637,-7.302034381857389e-08,1
2.613728664340844,9.337955421336805,0.0,0.00020500843566412897,0.00238982070395693,-1.3726088427322181e-06,1
-2.999999999999961,9.0,0.0,0.00027758232763374664,0.0023861049257977805,-2.0988101837551205e-06,1
2.5,10.0,0.0,0.00024,0.0024,0.0,1
-2.619522633418714,9.341848834834348,0.0,0.0002743766162739441,0.0023900379867715597,9.300373785675073e-08,1
2.554958132087404,8.949855824363654,0.0,0.0002009148199820727,0.002387944478999743,-4.224130663509933e-06,1
-2.554958132087338,8.94985582436364,0.0,0.0002777484666864746,0.0023884306477079892,-5.809139180797385e-07,1
-2.262719149268844,9.654107823937615,0.0,0.00026366780357220913,0.0023913779082401425,1.3915896750440458e-06,1
2.279483262222528,9.640362259512592,0.0,0.00021555878677728148,0.0023915089868817526,8.970435977405692e-07,1
2.171786650878199,9.21081466009053,0.0,0.00019771877543000403,0.0023785679115848886,-2.6268233970503396e-06,1
-2.206550465345473,9.234175141075777,0.0,0.00028046176854092477,0.0023805283360157177,9.925238410256452e-07,1
-2.0,10.0,0.0,0.00024,0.0024,0.0,1
2.0,10.0,0.0,0.00024,0.0024,0.0,1
2.132232521764909,8.80193773580485,0.0,0.00020029000828728668,0.0023697019978276834,-8.917243288074958e-06,1
-2.132232521764859,8.801937735804826,0.0,0.00027919052107825456,0.002369258537800933,1.199708336042259e-06,1
1.756516884370739,9.53720207822975,0.0,0.0002058885619432601,0.0023752374524248763,4.843153631001357e-07,1
-1.761471001143455,9.51807306327295,0.0,0.00027533327053228207,0.0023741491608233523,2.7710202908062474e-06,1
-1.5,10.0,0.0,0.00024,0.0024,0.0,1
1.5,10.0,0.0,0.00024,0.0024,0.0,1
1.241293335610627,9.63600752674666,0.0,0.00021469251280948622,0.0023680050406563653,2.2002194956815102e-06,1
1.0,10.0,0.0,0.00024,0.0024,0.0,1
0.5,10.0,0.0,0.00024,0.0024,0.0,1
0.7345442339681121,9.591090997222025,0.0,0.00022112431534095886,0.002352887204189072,3.551173526319131e-06,1
-1.249999999999998,9.56698729810778,0.0,0.00026894434875214117,0.0023618978171426126,3.910512193495828e-06,1
-1.0,10.0,0.0,0.00024,0.0024,0.0,1
0.2466421877501297,9.60047499643581,0.0,0.0002340234790852732,0.0023486554058309073,4.657227525317815e-06,1
0.0,10.0,0.0,0.00024,0.0024,0.0,1
1.752245089443082,9.015123540357312,0.0,0.00019050849332166448,0.0023464536174249294,-6.833843805012684e-06,1
-1.762520751735079,8.990231415710547,0.0,0.0002884593825206715,0.0023456984343705753,2.2709718931633752e-06,1
-0.5,10.0,0.0,0.00024,0.0024,0.0,1
1.75302039628255,8.563662964936073,0.0,0.0001966689390373163,0.0023236172180347335,-1.4094060985162381e-05,1
-0.25,9.56698729810778,0.0,0.0002463601268544556,0.0023419143973940513,6.8625238283424685e-06,1
1.371586450273886,9.220247197278944,0.0,0.00019697622033874518,0.0023308625384639388,-4.030574537931553e-06,1
0.9366672998779659,9.181296958320065,0.0,0.00020301993704680674,0.002302650564119025,-2.566198143865376e-06,1
-0.7340881830743187,9.524481469615445,0.0,0.00026147233143772786,0.002343891792929722,6.889896391015066e-06,1
-1.753020396282515,8.563662964936047,0.0,0.00028039878438376736,0.0023253647234884904,3.4954575797911497e-06,1
