x,y,z,u,v,w,sigma
-3.0,10.0,0.0,0.0021600000000000013,0.021600000000000015,0.0,1
-2.705627203079511,9.705627203079512,0.0,0.002210910501385134,0.021585125367533896,1.1885034499516018e-06,1
3.0,10.0,0.0,0.0021600000000000013,0.021600000000000015,0.0,1
-3.0,9.5,0.0,0.0022429712781760983,0.02156084698834973,-1.3246404814217146e-06,1
-2.5,10.0,0.0,0.0021600000000000013,0.021600000000000015,0.0,1
2.705627203079456,9.705627203079455,0.0,0.0021095815349509834,0.021586287177868063,1.4187226823703596e-06,1
3.000000000000039,9.0,0.0,0.002048170971827563,0.021559132060298757,-1.4152137777388115e-05,1
3.0,9.5,0.0,0.0020764535393364,0.021560566561782547,-8.382677757792996e-07,1
2.613728664340844,9.337955421336805,0.0,0.0020591429786912994,0.0215702441777478,-5.3876496702043804e-06,1
-2.999999999999961,9.0,0.0,0.00227239121721421,0.021557569154309324,-9.356267038473323e-06,1
2.5,10.0,0.0,0.0021600000000000013,0.021600000000000015,0.0,1
-2.619522633418714,9.341848834834348,0.0,0.002261603834106441,0.021569943389246653,-1.5398579222928664e-06,1
2.554958132087404,8.949855824363654,0.0,0.0020457290599322536,0.021564555738148337,-1.5310797183758534e-05,1
-2.554958132087338,8.94985582436364,0.0,0.0022732734357613716,0.02156482047660184,-5.6753572305521714e-06,1
-2.262719149268844,9.654107823937615,0.0,0.0022285445516606267,0.021574724894009085,3.4910806581769306e-06,1
2.279483262222528,9.640362259512592,0.0,0.00209085282598526,0.0215758436713625,1.9321978039698486e-06,1
2.171786650878199,9.21081466009053,0.0,0.002038246133357774,0.021538918252764935,-9.877146376608299e-06,1
-2.206550465345473,9.234175141075777,0.0,0.002279560824993219,0.021542166025818318,3.3637503788084464e-07,1
-2.0,10.0,0.0,0.0021600000000000013,0.021600000000000015,0.0,1
2.0,10.0,0.0,0.0021600000000000013,0.021600000000000015,0.0,1
2.132232521764909,8.80193773580485,0.0,0.002040181245670474,0.02151283832308023,-2.9909026402407798e-05,1
-2.132232521764859,8.801937735804826,0.0,0.0022808107195763853,0.02150861795147733,-2.2842583721295144e-06,1
1.756516884370739,9.53720207822975,0.0,0.002064540379910823,0.021531874470930336,1.3989716520924534e-07,1
-1.761471001143455,9.51807306327295,0.0,0.00226077700607534,0.02152653033134298,6.758564901022083e-06,1
-1.5,10.0,0.0,0.0021600000000000013,0.021600000000000015,0.0,1
1.5,10.0,0.0,0.0021600000000000013,0.021600000000000015,0.0,1
1.241293335610627,9.63600752674666,0.0,0.002089670695052791,0.021514100709917633,4.800261210776752e-06,1
1.0,10.0,0.0,0.0021600000000000013,0.021600000000000015,0.0,1
0.5,10.0,0.0,0.0021600000000000013,0.021600000000000015,0.0,1
0.7345442339681121,9.591090997222025,0.0,0.002107042817574991,0.021474411631474014,7.970478299529298e-06,1
-1.249999999999998,9.56698729810778,0.0,0.002241270093644777,0.021494803452153613,9.749131086927858e-06,1
-1.0,10.0,0.0,0.0021600000000000013,0.021600000000000015,0.0,1
0.2466421877501297,9.60047499643581,0.0,0.0021430112851675985,0.021463342437100102,1.126277991721677e-05,1
0.0,10.0,0.0,0.0021600000000000013,0.021600000000000015,0.0,1
1.752245089443082,9.015123540357312,0.0,0.0020169043812155243,0.021451239084648722,-2.374015886794841e-05,1
-1.762520751735079,8.990231415710547,0.0,0.002304239382615098,0.021443917141392314,1.4651805701119733e-06,1
-0.5,10.0,0.0,0.0021600000000000013,0.021600000000000015,0.0,1
1.75302039628255,8.563662964936073,0.0,0.002021972845305773,0.021386058667663292,-4.8877607456252834e-05,1
-0.25,9.56698729810778,0.0,0.002177347418366067,0.021444991381233156,1.710987054020178e-05,1
1.371586450273886,9.220247197278944,0.0,0.002037512552866951,0.02141308591297608,-1.5105517950395586e-05,1
0.9366672998779659,9.181296958320065,0.0,0.0020539001314795547,0.021339723782326802,-1.2161523257548296e-05,1
-0.7340881830743187,9.524481469615445,0.0,0.002219768590037142,0.021448799117380953,1.726233596397616e-05,1
-1.753020396282515,8.563662964936047,0.0,0.0022935033360817684,0.0213841119370059,-4.811069773159837e-07,1
-1.379638266864386,9.172183754417809,0.0,0.0022878491811115977,0.021399131336959972,4.8247531840013565e-06,1
