x,y,z,u,v,w_FE,sigma
10.0,0.0,0.0,-0.005100000000000005,-0.05100000000000004,0.0,1
9.633974596215559,0.3660254037844402,0.0,-0.005836719701357311,-0.0503226303586963,0.00020630424173838084,1
9.5,0.0,0.0,-0.005100000000000005,-0.05100000000000004,0.0,1
10.0,0.5,0.0,-0.008373168029874475,-0.04805787789354744,0.0002511335478179996,1
9.25467559824487,0.400983722371488,0.0,-0.00544639733133663,-0.0505166818120975,3.3055282012402134e-05,1
9.521396737744517,0.7828118061189917,0.0,-0.0076499850077843875,-0.048543617442840734,2.078314493311579e-05,1
9.0,0.0,0.0,-0.005100000000000005,-0.05100000000000004,0.0,1
10.0,1.0,0.0,-0.011551630242490457,-0.044040832543596725,0.0002974202859184666,1
9.067001304465473,0.7497387688667247,0.0,-0.006345239335818301,-0.04978014619884976,1.11664750216964e-06,1
8.731243898931995,0.4692819099406025,0.0,-0.005281586963811001,-0.05067226253492609,3.25544267252495e-05,1
9.571519695105163,1.279012518549322,0.0,-0.01125667087947682,-0.044575228734014455,0.00016945572494718645,1
8.5,0.0,0.0,-0.005100000000000005,-0.05100000000000004,0.0,1
9.115550271795264,1.158207193061171,0.0,-0.00804161453554104,-0.04785401138049611,-1.2997261718739668e-05,1
10.0,1.5,0.0,-0.022844989887353034,-0.03462813795933137,0.0006596475921834914,1
8.712140015610718,0.9374092128413682,0.0,-0.006138013182341081,-0.049688440295752125,-8.846839776054341e-05,1
8.372073632420292,0.7696903450118127,0.0,-0.005421505228169953,-0.05043896004043962,-5.602681984721596e-05,1
8.205761043397324,0.4014362842930268,0.0,-0.00517566393842119,-0.05079772100235781,1.0403107313777693e-05,1
8.0,0.0,0.0,-0.005100000000000005,-0.05100000000000004,0.0,1
9.557523743969114,1.771394102867546,0.0,-0.021807848322319086,-0.03591018787632282,0.0004404225816367814,1
9.07789001838561,1.63719920874812,0.0,-0.01141798088964663,-0.04457839628611932,0.00014447714145494444,1
8.275645888758229,1.132760892020857,0.0,-0.005812644023303171,-0.049965541443789535,-0.00025225122471668455,1
8.685513297839753,1.375176180822828,0.0,-0.007666470028762321,-0.04803338532433241,-0.00020132149988575984,1
7.716202045109605,0.4161691997972925,0.0,-0.005116743418175078,-0.05085328999701969,-1.612240896869268e-05,1
10.0,2.0,0.0,-0.03002233523337382,-0.027263980002096715,0.0009317545188250021,1
7.937893279260705,0.823447481883119,0.0,-0.0052590434536778615,-0.05060067171463935,-0.00011070237817768817,1
7.5,0.0,0.0,-0.005100000000000005,-0.05100000000000004,0.0,1
7.803283948039958,1.345945164218203,0.0,-0.005594037534229278,-0.05022926784455456,-0.00036518442788717096,1
9.548554880611304,2.301426272096517,0.0,-0.031051791278585233,-0.029529051111449354,0.0007536018447278261,1
8.26658463731788,1.593391891352712,0.0,-0.00730515557554667,-0.048261916794400395,-0.0004185363799606471,1
9.069062215148694,2.100686970043919,0.0,-0.02280857342170952,-0.036769781221553666,0.00028393379886929975,1
8.666493436729212,1.852586822743542,0.0,-0.010813799941558946,-0.045022514004393416,-0.0002635056274760134,1
7.417738707471063,0.8936692497776564,0.0,-0.005182575387180641,-0.05071542580773637,-0.00012839591059106027,1
10.0,2.5,0.0,-0.03615517408794149,-0.02422285280645937,0.0013046314016462847,1
7.252001221938241,0.4025992566782479,0.0,-0.005097355725081656,-0.05090725846028544,-1.3872475747814853e-05,1
7.321429885488125,1.376279339319969,0.0,-0.005381774538057351,-0.050479182561755875,-0.00032032392489473986,1
8.269669595528674,2.071023276836128,0.0,-0.009794720058042494,-0.045235154505515705,-0.000636305602627807,1
9.116840225396354,2.586231158278938,0.0,-0.03128270338427082,-0.029721036478950733,0.0005341439749932928,1
7.551588621274673,1.794668150475628,0.0,-0.00604864898234908,-0.049746881770490435,-0.0005508087608289718,1
10.0,3.0,0.0,-0.03842325157059971,-0.023568246413044298,0.0011360594800252054,1
9.547903099153668,2.850245401388697,0.0,-0.037410906215951875,-0.025253843008332947,0.0008438009022726765,1
6.97366296493606,2.223020396282533,0.0,-0.006585963593553488,-0.0503500909302897,-0.0006192003041287926,1
7.072173442264832,1.730673724312407,0.0,-0.0055590029044971945,-0.05046763694645963,-0.0004378938974812129,1
7.948732688868448,1.816429879903127,0.0,-0.0072059654725560715,-0.04843770630805775,-0.0005917016360576546,1
8.657298018480674,2.324955286269978,0.0,-0.0216632565659708,-0.036268230188316,-0.0001133678735729545,1
7.0,0.0,0.0,-0.005100000000000005,-0.05100000000000004,0.0,1
6.656979603717467,1.90633703506394,0.0,-0.005772881737395367,-0.0508849380553584,-0.0004542707133335459,1
7.390242798042057,2.224659826899655,0.0,-0.006962595321761291,-0.04906148959666026,-0.0006694031439551781,1
9.749248218458327,3.25,0.0,-0.03909166782396443,-0.02396573497368009,0.001006743903462855,1
