x,y,z,u,v,w_FE,sigma
10.0,0.0,0.0,-0.0024000000000000015,-0.02400000000000001,0.0,1
9.633974596215559,0.3660254037844402,0.0,-0.002934509571435861,-0.02346422551720708,0.00012971852725293637,1
9.5,0.0,0.0,-0.0024000000000000015,-0.02400000000000001,0.0,1
10.0,0.5,0.0,-0.004507117471718013,-0.02203806646410023,0.00014278866310831872,1
9.25467559824487,0.400983722371488,0.0,-0.0026543460165881745,-0.023601926970593552,3.014525610690635e-05,1
9.521396737744517,0.7828118061189917,0.0,-0.004032845289089382,-0.022235963019099435,8.27996449944686e-06,1
9.0,0.0,0.0,-0.0024000000000000015,-0.02400000000000001,0.0,1
10.0,1.0,0.0,-0.006377408329732819,-0.019560990305190016,9.127972474670086e-05,1
9.067001304465473,0.7497387688667247,0.0,-0.0032196781493477617,-0.02305127119477077,1.807459579392833e-05,1
8.731243898931995,0.4692819099406025,0.0,-0.0025422153101071743,-0.023697612026337616,3.7398745176932844e-05,1
9.571519695105163,1.279012518549322,0.0,-0.00615158626458433,-0.01985769861685639,4.260781023273041e-05,1
8.5,0.0,0.0,-0.0024000000000000015,-0.02400000000000001,0.0,1
9.115550271795264,1.158207193061171,0.0,-0.004286353896457513,-0.021829082360716182,8.185551503629544e-06,1
10.0,1.5,0.0,-0.010749867193765092,-0.015468976679096896,0.0001551082007926728,1
8.712140015610718,0.9374092128413682,0.0,-0.003109112931199312,-0.02300177491839343,-8.459784264609062e-06,1
8.372073632420292,0.7696903450118127,0.0,-0.002653824351707597,-0.023494196942734667,1.828733706743089e-06,1
8.205761043397324,0.4014362842930268,0.0,-0.0024657501774865225,-0.0237960824105999,2.488160617933099e-05,1
8.0,0.0,0.0,-0.0024000000000000015,-0.02400000000000001,0.0,1
9.557523743969114,1.771394102867546,0.0,-0.010407148606453656,-0.016205595606072806,0.00011475523405125126,1
9.07789001838561,1.63719920874812,0.0,-0.00623213808665216,-0.01994686151018632,6.380046834826239e-05,1
8.275645888758229,1.132760892020857,0.0,-0.0029333002990434903,-0.023132066834007516,-9.143900646055891e-05,1
8.685513297839753,1.375176180822828,0.0,-0.004054841137713407,-0.021971642255649168,-6.090781441883652e-05,1
7.716202045109605,0.4161691997972925,0.0,-0.002417481120792037,-0.023846005925145904,1.7807441495581125e-06,1
10.0,2.0,0.0,-0.01379946707630076,-0.01242426405611327,0.00022851995693466397,1
7.937893279260705,0.823447481883119,0.0,-0.002545663574111634,-0.023596766592188616,-3.690738920335764e-05,1
7.5,0.0,0.0,-0.0024000000000000015,-0.02400000000000001,0.0,1
7.803283948039958,1.345945164218203,0.0,-0.002827452717769316,-0.023264043330590553,-0.00015911579590853844,1
9.548554880611304,2.301426272096517,0.0,-0.01428764256391822,-0.013404495825047037,0.00018868160659990847,1
8.26658463731788,1.593391891352712,0.0,-0.0038805593508953076,-0.022109649524073603,-0.0001708643284959254,1
9.069062215148694,2.100686970043919,0.0,-0.01078714570210458,-0.01662103613343194,8.47594703370409e-05,1
8.666493436729212,1.852586822743542,0.0,-0.0058898751236069954,-0.020241709155379987,-8.33540208969797e-05,1
7.417738707471063,0.8936692497776564,0.0,-0.002486205864994086,-0.023697109058246176,-5.622725031818763e-05,1
10.0,2.5,0.0,-0.01627692838039032,-0.011173099790013042,0.0003325714374524435,1
7.252001221938241,0.4025992566782479,0.0,-0.00239698887318903,-0.023899227034587772,-2.050777982938172e-06,1
7.321429885488125,1.376279339319969,0.0,-0.0026853462047463725,-0.023495308105882677,-0.00015068367585228796,1
8.269669595528674,2.071023276836128,0.0,-0.005376200705171376,-0.020370355017224017,-0.00024703993262225254,1
9.116840225396354,2.586231158278938,0.0,-0.014454237663289727,-0.013490711262802333,0.00014247453157398927,1
7.551588621274673,1.794668150475628,0.0,-0.0031770786147692323,-0.02294288823242599,-0.00025044083921146014,1
10.0,3.0,0.0,-0.01739792549345591,-0.01085395096006847,0.00025458253522065056,1
9.547903099153668,2.850245401388697,0.0,-0.016958574310602145,-0.011641862394106032,0.00021311845661927875,1
6.97366296493606,2.223020396282533,0.0,-0.003609146849094704,-0.023448168884955056,-0.0003560414690066834,1
7.072173442264832,1.730673724312407,0.0,-0.0028530115485067703,-0.02349628559935017,-0.0002294035022316916,1
7.948732688868448,1.816429879903127,0.0,-0.0038534272057308694,-0.022137896279999306,-0.0002510654581516573,1
8.657298018480674,2.324955286269978,0.0,-0.010247586261906007,-0.016510045308715943,-5.055426474893956e-05,1
7.0,0.0,0.0,-0.0024000000000000015,-0.02400000000000001,0.0,1
6.656979603717467,1.90633703506394,0.0,-0.0030294861595150644,-0.02386769499951397,-0.00027005361511840323,1
7.390242798042057,2.224659826899655,0.0,-0.0037999830792507998,-0.022547227060348788,-0.00032845887334621106,1
9.749248218458327,3.25,0.0,-0.01767272251387548,-0.011004020326020015,0.0002416642432973567,1
6.961890281615835,1.18043582697062,0.0,-0.0025346875395415077,-0.023749186952942872,-0.00010457560208240754,1
7.211937735804838,2.602232521764884,0.0,-0.004682161628017858,-0.022386793207322397,-0.00033494215660795536,1
10.0,3.5,0.0,-0.01761166365176914,-0.011077202026920327,0.00028113312979026115,1
6.942243635961882,0.7133342523717303,0.0,-0.0024215681799344122,-0.023863842260138147,-3.451381036492827e-05,1
7.852536642181056,2.277120916632966,0.0,-0.004735648809045533,-0.02100695465201384,-0.0002891482960016581,1
6.878852292839575,0.3341763053211935,0.0,-0.0023942981659255524,-0.023950999628824358,-2.3763698943636e-06,1
8.625853554221354,2.790093672959995,0.0,-0.013490651265062048,-0.013397521147294126,5.6293520365256016e-05,1
9.010274522820175,3.05068278024862,0.0,-0.016337600836204984,-0.011356957869816197,0.00014493706918385392,1
