x,y,z,u,v,w_FE,sigma
1.0,7.0,0.0,0.0005047126548517798,0.005909118299520283,6.124791217604813e-05,1
0.5,7.0,0.0,0.0006229569904983434,0.00591006375886828,6.650300805471234e-05,1
-1.0,7.0,0.0,0.0008941029114566217,0.005947875278281643,0.00013467591248141975,1
-0.5,7.0,0.0,0.0007833890069008753,0.005936141219733892,0.0001011407511888832,1
0.6339745962155461,6.633974596215545,0.0,0.0005456015578366255,0.005620131499961187,8.838072463050235e-05,1
0.0,7.0,0.0,0.0007045194986068327,0.0059192607738557425,8.185854558078205e-05,1
1.0,6.5,0.0,0.0004193239657203284,0.0054705297296939815,8.278182857849335e-05,1
-0.6339745962155465,6.633974596215545,0.0,0.000838512626900319,0.00566634027158068,0.00013077626610043545,1
0.2306624327025943,6.578151847792412,0.0,0.0006427225258975914,0.005614662976536245,0.0001039610586948708,1
-1.0,6.5,0.0,0.0009461210801575366,0.005549629170938176,0.00015448243287978364,1
-0.2490558517600352,6.577292096379068,0.0,0.0007492289799503671,0.0056300492181002955,0.00011808835875639734,1
0.5382005715064118,6.191640160733744,0.0,0.0005153909138631998,0.00526957858214148,0.00011548274730937624,1
1.0,6.0,0.0,0.00035498463941559266,0.0050579973454774945,0.00010862903959893917,1
-0.5300432691105783,6.209402504672855,0.0,0.00082964701424565,0.00533637653804001,0.00015292774856736607,1
-0.01229653783439488,6.178392786804906,0.0,0.0006792850939257604,0.005304557782316479,0.00013716207472755536,1
-1.0,6.0,0.0,0.0009642246986797056,0.0051685522684571834,0.00018001697599730188,1
0.2270431528515333,5.710336427286295,0.0,0.0005738946682698967,0.004882542807704437,0.0001503970891582442,1
0.6664462044931447,5.730395317604007,0.0,0.00043564653651856935,0.004860768653986115,0.00013295040444501264,1
1.0,5.5,0.0,0.0003128723542529428,0.004635005262231029,0.0001308511160683129,1
-0.2242424280847164,5.854495338957316,0.0,0.0007282949894859796,0.005032409163322469,0.00016063917888169455,1
-0.5907334698793538,5.721662714353165,0.0,0.0008366841904383634,0.004932864063418668,0.00017929407545991426,1
-1.0,5.5,0.0,0.0009470949110317068,0.00476927742301909,0.00020111185300222584,1
0.5669872981077808,5.25,0.0,0.0004325117041056827,0.004453937537674407,0.000155706179510757,1
1.0,5.0,0.0,0.0002736529562246267,0.004200997834022761,0.00014815768828099686,1
-0.1944219678743568,5.468178735961752,0.0,0.000695222437248645,0.004697306695730358,0.00017545593092554437,1
-0.5772871795703436,5.245277119058862,0.0,0.0008001989659015222,0.004532303084866806,0.00019659812816775294,1
0.1515247006009255,5.24712733945247,0.0,0.0005673847901974297,0.004482616427112386,0.0001706503854805271,1
0.6941006488609816,4.749999999999998,0.0,0.00035335786134263643,0.004007543161804373,0.00016648222785873809,1
-1.0,5.0,0.0,0.0009099416093777453,0.004358546218151897,0.00021777637897511462,1
1.0,4.5,0.0,0.00023306444479729378,0.0037620231627683693,0.0001620803859926966,1
0.2990381056766616,4.750000000000027,0.0,0.00048120924700865183,0.004039915299109451,0.0001806195983955571,1
-0.1646500805713766,5.003225419310539,0.0,0.0006506340359351836,0.00429598401150896,0.00018958445830933365,1
-0.5669872981077804,4.75,0.0,0.0007555382221608874,0.004113922259276169,0.0002098668152576795,1
-1.0,4.5,0.0,0.0008657390688027842,0.003941672032872144,0.00023023995590944869,1
-0.1294623470378049,4.448474377335213,0.0,0.0005905556620153495,0.0038185434858108987,0.00020239653427659517,1
0.5614416914450615,4.289397471636324,0.0,0.0003564907080078915,0.003618098607492986,0.00018198237960439864,1
-0.5874208150370204,4.241412396222533,0.0,0.0007136785934239517,0.003685952961523941,0.00022155071405771285,1
0.220463492598832,4.386095222035955,0.0,0.00047332734487731155,0.003733371871994458,0.00019155666648959472,1
1.0,4.0,0.0,0.0001872966954352502,0.003323454820596464,0.00017249679857299312,1
-1.0,4.0,0.0,0.0008163267851940832,0.003524623438916356,0.0002386631469141653,1
0.1680961047290235,4.044519889405652,0.0,0.0004576694527964836,0.003444650909502205,0.00019947861201273,1
-0.2071479510344663,3.914067777160565,0.0,0.0005624819393314318,0.0033704760743573548,0.00021377770712669667,1
0.5651387625535418,3.75,0.0,0.0003013885953507491,0.003150604810040239,0.00019048402413030397,1
-0.5669872981077808,3.75,0.0,0.0006571839257359434,0.003268750562995588,0.00022700805282254734,1
1.0,3.5,0.0,0.00013545547512694946,0.0028869521392476095,0.00017977863595624075,1
0.1339745962155612,3.499999999999998,0.0,0.00041141411310685334,0.002981312286112624,0.0002071539721959884,1
-1.0,3.5,0.0,0.0007634950015573146,0.0031046165867954904,0.00024379789032203127,1
-0.2712101296840652,3.494943714697582,0.0,0.0005375760554584968,0.0030208030547057645,0.0002201694058441862,1
-0.5872789340968536,3.258664399475332,0.0,0.000609362767592358,0.0028554916421358162,0.00023194787493382494,1
0.5614416914450642,3.21060252836368,0.0,0.00024363447222096795,0.0026846241456993224,0.00019620406961670846,1
-0.1286110613967866,3.051986396852007,0.0,0.0004430090548324263,0.0026275348122242756,0.0002185534228069614,1
0.2164608329851307,3.128147231303917,0.0,0.0003427395254624857,0.002652791698436536,0.00020723918306266733,1
1.0,3.0,0.0,7.87825699925467e-05,0.002452008035466437,0.00018391880451957922,1
-1.0,3.0,0.0,0.0007073973944732953,0.0026841371648910167,0.0002465339152628374,1
0.6941006488610029,2.749999999999998,0.0,0.00014693114075043062,0.0022714434712941874,0.00019411548294189838,1
1.0,2.5,0.0,1.8815636724833417e-05,0.0020179378365022217,0.00018509198577129285,1
-0.5669872981077781,2.749999999999998,0.0,0.0005438592204786775,0.0024214551509288158,0.0002333532344504028,1
0.2990381056766855,2.749999999999991,0.0,0.00027262515167883255,0.0023185575847554647,0.00020624613024526966,1
-1.0,2.5,0.0,0.0006476880494403421,0.002262275096517931,0.0002478195829599831,1
